id,name,price,sold,rating
8534,Gigabyte,278180,578670,4.44
8535,Wings,188043,373192,4.71
8536,Xiaomi,413592,662599,4.92
8537,Colorful,247685,622164,2.13
8538,Walker,272472,465727,1.04
8539,Huawei,446861,606657,4.51
8540,Avita,519519,651490,2.47
8541,Infinix,441579,750849,1.81
8542,LG,574742,848672,3.31
8543,AXL,49640,893250,1.99
8544,Chuwi,293637,44553,1.3
8545,Avita,78635,512107,3.66
8546,Ninkear,410298,198962,2.17
8547,Acer,266070,512234,2.74
8548,Colorful,572327,224400,1.79
8549,Lenovo,275491,848962,3.64
8550,Wings,159324,712651,3.3
8551,ASUS,523851,585884,4.6
8552,Lenovo,150501,635505,2.59
8553,Chuwi,327387,955683,4.37
8554,Xiaomi,410426,965416,3.6
8555,Walker,44113,941995,2.29
8556,Ultimus,416847,633458,4.62
8557,Asus,383318,639699,2.78
8558,Huawei,526702,289105,2.15
8559,ASUS,508864,994827,4.03
8560,AXL,133451,46169,2.71
8561,Wings,531970,107073,4.9
8562,Wings,155610,721465,4.15
8563,Jio,303768,645185,3.65
8564,Wings,408393,880027,2.66
8565,AXL,488893,222455,3.94
8566,Tecno,524726,977727,3.36
8567,Asus,23601,526160,1.22
8568,Primebook,355430,99123,3.45
8569,Acer,519527,972189,3.93
8570,Zebronics,61023,777883,4.84
8571,Acer,200807,98241,4.21
8572,Colorful,12505,479359,3.2
8573,Razer,391381,211941,2.01
8574,Microsoft,387142,232863,2.78
8575,Tecno,47573,147095,2.87
8576,MSI,521204,906214,2.4
8577,Lenovo,36459,615075,3.48
8578,ASUS,271008,148594,2.46
8579,AXL,460747,669101,2.56
8580,Acer,360618,554033,4.38
8581,Colorful,326363,274140,4.26
8582,Ninkear,526170,753198,4.44
8583,Dell,332748,267448,4.28
8584,Dell,303132,628854,1.38
8585,Zebronics,14498,758446,3.97
8586,LG,332773,198843,2.72
8587,Xiaomi,195738,747198,3.44
8588,Tecno,380819,941552,2.54
8589,Gigabyte,81437,435126,2.81
8590,AXL,325068,581203,3.76
8591,Fujitsu,64965,926022,4.81
8592,Microsoft,343162,392474,4.97
8593,ASUS,431893,546225,2.12
8594,Asus,15610,861189,4.08
8595,HP,101246,126475,4.11
8596,Ultimus,507502,752184,3.96
8597,Zebronics,339105,384296,1.3
8598,Chuwi,233226,457081,2.43
8599,Microsoft,590775,482068,4.51
8600,Lenovo,240036,938836,1.8
8601,Razer,501463,737355,3.76
8602,Avita,39287,950650,4.68
8603,Lenovo,451340,544619,1.01
8604,Honor,94809,125774,2.48
8605,ASUS,214361,998428,2.15
8606,LG,46875,139988,3.49
8607,Fujitsu,325491,636258,4.52
8608,Tecno,54938,812948,2.31
8609,LG,328445,676211,3.78
8610,Razer,498675,724138,3.96
8611,HP,308470,566907,4.76
8612,Huawei,358130,830214,4.83
8613,Primebook,254248,401483,2.66
8614,Asus,419098,156360,3.06
8615,Zebronics,532145,775633,3.53
8616,Lenovo,276030,734828,4.31
8617,Zebronics,196065,409034,1.86
8618,LG,273949,765342,1.25
8619,Infinix,384994,250228,1.82
8620,ASUS,501563,776348,4.32
8621,Honor,394538,404307,1.43
8622,Honor,132731,67470,1.83
8623,Gigabyte,166466,486375,1.06
8624,Jio,301364,598247,2.22
8625,Fujitsu,262836,313614,1.3
8626,Samsung,49170,415623,3.42
8627,HP,340391,697763,1.3
8628,Avita,130208,456260,2.31
8629,Fujitsu,394788,119782,4.18
8630,Razer,112282,956569,2.84
8631,AXL,44553,558568,3.16
8632,AXL,423115,435920,2.8
8633,Walker,388273,393884,2.29
8634,LG,414294,136946,2.89
8635,AXL,569853,516431,4.6
8636,Asus,362807,863004,3.62
8637,Zebronics,273419,246339,4.63
8638,Walker,441461,352310,3.67
8639,Jio,46095,642314,4.49
8640,Lenovo,200138,167676,4.18
8641,Huawei,398479,626108,4.69
8642,Infinix,558104,903326,4.68
8643,Honor,215719,933207,2.54
8644,HP,300093,926745,4.68
8645,Colorful,537239,668294,4.66
8646,Apple,190544,879520,3.98
8647,Samsung,501148,274502,4.98
8648,Huawei,501789,645398,3.72
8649,Wings,95338,762676,1.74
8650,Fujitsu,276232,124439,4.43
8651,Xiaomi,161178,482416,2.51
8652,Lenovo,394159,706344,2.99
8653,Ninkear,90838,998840,1.17
8654,Wings,113621,481084,2.99
8655,HP,520183,520958,1.95
8656,HP,405498,267560,3.96
8657,Tecno,547488,768792,4.97
8658,Primebook,379635,555849,1.58
8659,Primebook,210133,199775,3.61
8660,Colorful,394202,855020,1.73
8661,HP,18191,133468,2.15
8662,Ninkear,326259,584061,2.51
8663,LG,428702,346031,2.34
8664,Primebook,446417,730905,4.41
8665,LG,190173,936572,2.09
8666,Primebook,341053,990581,3.2
8667,Samsung,23506,604921,4.63
8668,Primebook,103228,415625,1.97
8669,Samsung,223842,506700,2.6
8670,Primebook,389780,301924,4.94
8671,Tecno,162170,273216,4.4
8672,Dell,440837,534162,3.94
8673,Infinix,141257,75405,3.28
8674,Jio,336007,20643,4.74
8675,Microsoft,371768,69066,3.73
8676,HP,322061,968796,2.83
8677,Honor,466345,507460,1.01
8678,Lenovo,390756,247929,1.27
8679,Microsoft,521483,913938,4.86
8680,Microsoft,257114,451001,4.86
8681,Huawei,497344,348382,2.6
8682,Colorful,446367,106118,4.22
8683,Primebook,339966,213043,3.14
8684,Zebronics,287673,292098,3.37
8685,Honor,433432,617993,3.45
8686,Walker,449256,81490,2.8
8687,MSI,224664,883847,3.15
8688,Dell,330205,674599,2.37
8689,Razer,599709,658959,2.22
8690,Honor,452089,921845,3.13
8691,Chuwi,38184,293542,2.89
8692,MSI,28551,813917,1.68
8693,Avita,464402,603154,2.03
8694,Apple,177006,71736,3.06
8695,Primebook,432542,378780,3.18
8696,Avita,335576,920940,1.33
8697,Ultimus,266539,997385,3.23
8698,Primebook,154929,935877,1.68
8699,Primebook,58036,494304,4.05
8700,Razer,317029,228735,2.83
8701,Ultimus,116791,368719,4.5
8702,HP,32846,965400,3.73
8703,Avita,204691,582467,4.19
8704,Ultimus,348868,532268,1.71
8705,Ninkear,541546,330918,2.39
8706,LG,200485,308565,1.41
8707,Infinix,499352,756078,2.16
8708,AXL,238647,770188,1.18
8709,Huawei,184897,187347,2.96
8710,Acer,380208,346802,4.2
8711,Gigabyte,77904,502994,3.73
8712,Ultimus,374425,37472,4.65
8713,iBall,509183,511812,1.6
8714,AXL,100113,540477,1.01
8715,Jio,311925,640474,1.02
8716,iBall,538438,903358,2.65
8717,Lenovo,9768,17520,2.37
8718,Microsoft,63163,829969,2.64
8719,ASUS,301687,659997,3.55
8720,Jio,88117,634319,2.06
8721,Fujitsu,289948,986950,3.08
8722,Xiaomi,329290,275249,4.97
8723,Asus,457599,41177,2.72
8724,LG,9232,894084,3.82
8725,Zebronics,267552,353352,4.96
8726,Asus,475604,933550,3.1
8727,Colorful,289254,948533,1.81
8728,iBall,40616,818903,2.16
8729,Ultimus,189631,879894,4.95
8730,Zebronics,394915,888447,2.28
8731,Asus,40674,292001,3.88
8732,Jio,214684,260149,3.85
8733,Ninkear,117481,492353,4.68
8734,AXL,549102,54276,2.94
8735,iBall,317619,775938,2.86
8736,Microsoft,57800,553825,3.61
8737,iBall,354023,641511,3.44
8738,Dell,360604,782330,3.65
8739,Asus,309492,715661,3.93
8740,Colorful,137330,192034,1.91
8741,Microsoft,437479,618716,1.08
8742,Tecno,583928,54648,2.25
8743,Jio,224587,682658,2.46
8744,Jio,170203,803941,3.72
8745,Primebook,383448,280680,3.46
8746,Jio,28553,203729,1.6
8747,Walker,593951,922700,3.18
8748,Razer,29995,274516,1.91
8749,MSI,459109,252598,2.63
8750,Dell,281094,37909,1.03
8751,Avita,484717,153877,2.76
8752,Huawei,347018,713391,2.46
8753,Razer,442409,391508,3.26
8754,Tecno,352192,575714,3.55
8755,iBall,520725,826042,2.91
8756,Honor,259713,218876,2.64
8757,Acer,455864,444369,3.82
8758,ASUS,36978,829361,3.08
8759,Zebronics,139987,455224,2.66
8760,iBall,490442,514453,2.47
8761,Dell,513195,89061,1.84
8762,Primebook,68739,363760,2.35
8763,MSI,582752,125778,2.12
8764,Primebook,33731,394723,1.85
8765,Primebook,493317,818562,1.52
8766,Fujitsu,208026,457736,1.01
8767,Lenovo,55834,625326,2.28
8768,Jio,339575,484346,4.33
8769,Chuwi,60371,371665,2.18
8770,Xiaomi,591457,24163,3.44
8771,Gigabyte,351301,371412,1.16
8772,ASUS,206242,955689,2.2
8773,Gigabyte,583811,13461,3.0
8774,LG,216702,183797,3.48
8775,Chuwi,248695,185543,2.11
8776,Ninkear,130202,383997,3.46
8777,AXL,264664,552646,1.92
8778,Huawei,520563,496173,1.12
8779,Asus,148182,652587,3.09
8780,Dell,596381,625719,4.92
8781,MSI,393068,383899,1.92
8782,Chuwi,97547,69856,2.09
8783,Dell,509904,367348,2.8
8784,Zebronics,141483,153246,4.89
8785,iBall,289835,900614,4.2
8786,LG,367798,20449,3.36
8787,Jio,117590,552412,1.74
8788,ASUS,392098,761116,3.09
8789,Honor,488548,440952,1.44
8790,Avita,189143,495661,4.85
8791,Lenovo,116394,576295,3.62
8792,MSI,587083,859569,4.63
8793,Samsung,414739,703305,1.62
8794,Honor,22674,99329,3.34
8795,Lenovo,595021,167552,2.24
8796,Wings,178734,831445,1.94
8797,Colorful,359281,759192,3.65
8798,Apple,586965,607579,3.87
8799,Xiaomi,463081,609109,3.03
8800,Walker,591242,564609,1.3
8801,Microsoft,322018,251536,4.12
8802,Apple,102558,266297,1.99
8803,Samsung,378539,159599,3.3
8804,Jio,459042,626592,1.66
8805,Tecno,532002,521948,4.66
8806,Honor,424593,993528,1.2
8807,Chuwi,319680,242053,4.0
8808,Infinix,96092,629924,1.44
8809,Samsung,327750,956039,2.61
8810,HP,104972,173823,1.34
8811,Wings,90648,410609,3.66
8812,Tecno,456811,47989,4.24
8813,Avita,204976,321527,4.64
8814,Razer,82945,427282,4.13
8815,HP,43519,250560,4.27
8816,Dell,278076,507326,4.84
8817,MSI,57856,253461,2.57
8818,Walker,277498,805176,1.39
8819,Ultimus,270712,799031,1.1
8820,Tecno,87604,895696,1.86
8821,Apple,16339,910978,3.8
8822,Xiaomi,347382,57882,3.99
8823,Ninkear,51221,191351,2.58
8824,HP,361424,878210,3.52
8825,Walker,271942,891954,1.79
8826,Wings,479123,168683,4.42
8827,Apple,372961,90699,2.79
8828,Zebronics,395963,243133,1.45
8829,Colorful,435918,855953,3.16
8830,Colorful,175479,934275,4.8
8831,Razer,255026,515857,4.87
8832,Xiaomi,18434,611912,4.85
8833,Gigabyte,565396,702365,3.36
8834,Zebronics,373296,138519,1.66
8835,Avita,134002,694052,4.52
8836,Lenovo,211680,712196,3.92
8837,Ninkear,92426,72276,4.36
8838,Razer,311929,495261,2.48
8839,Xiaomi,246064,437730,4.44
8840,LG,54054,343663,1.35
8841,iBall,20878,96852,3.49
8842,Ninkear,19698,518081,1.96
8843,Acer,147458,722781,1.25
8844,Fujitsu,343816,652172,4.31
8845,ASUS,563457,91951,1.73
8846,Jio,209596,585853,1.69
8847,Chuwi,470096,929126,3.93
8848,Zebronics,563948,526297,3.1
8849,MSI,213259,235502,3.97
8850,LG,478013,281764,3.89
8851,Chuwi,114305,61364,1.09
8852,Infinix,247635,487043,3.71
8853,Colorful,361127,963872,1.32
8854,Tecno,334009,885178,4.4
8855,LG,585282,452216,3.57
8856,Xiaomi,496563,552784,3.8
8857,Infinix,83671,358428,3.29
8858,Razer,12297,134192,1.54
8859,Zebronics,186617,217037,4.85
8860,Apple,111850,430527,2.06
8861,Walker,326984,818976,3.58
8862,Huawei,471935,646093,1.88
8863,Dell,393668,619285,4.64
8864,HP,562926,937300,3.07
8865,Apple,146993,746200,2.6
8866,iBall,16333,675718,1.41
8867,iBall,356632,398874,1.87
8868,Honor,393462,338589,1.82
8869,Colorful,38242,143811,2.52
8870,Honor,188130,744608,4.84
8871,Wings,245761,693718,3.91
8872,Tecno,283863,340291,1.66
8873,Ninkear,235154,876100,1.26
8874,Tecno,394149,493282,1.37
8875,Acer,495040,895918,2.69
8876,Dell,71073,447711,2.96
8877,iBall,399798,955508,3.86
8878,ASUS,144026,342192,2.88
8879,ASUS,38282,648940,4.71
8880,MSI,463252,271594,1.73
8881,Samsung,49026,244765,2.03
8882,ASUS,578117,636727,1.58
8883,Acer,159371,688511,2.51
8884,Honor,145257,800667,2.89
8885,Microsoft,527768,814689,3.88
8886,MSI,160751,207844,4.23
8887,AXL,45303,556845,4.34
8888,Gigabyte,93377,582195,1.75
8889,Dell,233383,471108,1.86
8890,Wings,472606,992088,3.15
8891,LG,135260,129917,4.45
8892,Zebronics,17787,657019,2.02
8893,Ninkear,205793,839342,2.27
8894,Xiaomi,435324,381412,2.89
8895,Chuwi,415911,528721,1.25
8896,Tecno,30974,585285,4.05
8897,Colorful,162266,535051,1.75
8898,Zebronics,523497,218815,4.87
8899,Lenovo,279012,653004,2.84
8900,Infinix,419281,297274,1.86
8901,Lenovo,281538,268372,1.75
8902,ASUS,94392,817476,2.54
8903,Colorful,215433,585437,3.41
8904,Apple,206138,494379,1.04
8905,Samsung,124729,16883,4.77
8906,Ninkear,460924,701523,3.43
8907,Chuwi,131288,240795,2.83
8908,LG,575804,34155,3.37
8909,Razer,587901,834223,2.04
8910,HP,381114,137720,2.8
8911,Infinix,126648,162330,4.89
8912,Dell,380892,446821,3.6
8913,AXL,144665,331987,3.9
8914,ASUS,340623,737537,4.06
8915,Razer,465914,342883,1.04
8916,Xiaomi,104903,343144,2.7
8917,LG,584381,488905,1.11
8918,Lenovo,168965,36085,2.84
8919,Samsung,60497,499626,3.29
8920,LG,548027,248577,3.67
8921,Asus,274530,185773,4.84
8922,Fujitsu,551360,834849,1.86
8923,Wings,403444,198466,1.84
8924,Ultimus,472093,524862,3.66
8925,Colorful,447393,40757,3.56
8926,Chuwi,432100,693243,3.67
8927,Infinix,179820,797059,3.26
8928,Walker,60910,160766,1.8
8929,Razer,87458,383234,1.3
8930,Honor,247567,661549,3.42
8931,Zebronics,585762,628149,3.7
8932,Fujitsu,42779,524818,1.87
8933,HP,363314,829551,2.53
8934,AXL,188434,468786,2.86
8935,iBall,429345,863785,3.14
8936,Ultimus,478405,965732,1.04
8937,AXL,216211,507869,4.32
8938,Fujitsu,277580,299784,2.48
8939,ASUS,450660,201204,2.18
8940,LG,484286,176682,4.18
8941,Samsung,25401,606417,4.73
8942,Microsoft,551199,957851,3.93
8943,Honor,565703,483463,2.75
8944,Tecno,398858,999985,2.33
8945,Apple,288628,903058,3.63
8946,Lenovo,553496,229344,4.3
8947,ASUS,243330,630809,3.81
8948,Lenovo,140204,427896,3.56
8949,Ultimus,529109,685631,1.98
8950,Zebronics,341462,822405,2.66
8951,Huawei,88470,196869,1.95
8952,iBall,586341,520299,3.7
8953,AXL,334563,956858,3.98
8954,Ultimus,513084,77240,3.02
8955,Colorful,203844,400763,2.95
8956,Fujitsu,481045,474485,2.46
8957,Gigabyte,484132,882405,3.9
8958,Asus,346084,798144,3.24
8959,MSI,333924,30476,1.52
8960,Ultimus,540441,866869,4.36
8961,Fujitsu,557766,320286,2.7
8962,Zebronics,206956,995495,4.72
8963,Primebook,367503,964560,1.29
8964,Infinix,372101,427821,4.81
8965,Xiaomi,157498,902728,1.84
8966,Lenovo,185228,715262,1.7
8967,iBall,83144,540611,1.43
8968,MSI,207844,626725,1.82
8969,iBall,546890,174855,2.15
8970,MSI,260885,887511,4.76
8971,MSI,161007,885629,4.18
8972,Acer,508491,616379,1.68
8973,Primebook,264658,649226,1.92
8974,ASUS,117058,386846,1.55
8975,Acer,11649,873075,1.14
8976,Samsung,67472,677235,4.42
8977,Infinix,303474,422077,4.87
8978,Gigabyte,38935,525652,4.55
8979,Chuwi,472424,978679,1.47
8980,Asus,197546,449067,2.39
8981,Zebronics,431553,572337,4.0
8982,Avita,66186,195288,4.43
8983,Acer,256592,238088,3.52
8984,Xiaomi,303783,700411,2.53
8985,Primebook,66977,561596,2.26
8986,Lenovo,453432,464733,2.36
8987,Fujitsu,90227,449070,2.0
8988,LG,242232,664236,1.54
8989,Jio,468217,732229,1.49
8990,Apple,523725,459727,4.87
8991,LG,472504,651589,4.43
8992,Zebronics,531648,791127,3.07
8993,Zebronics,316846,218351,4.14
8994,Xiaomi,197453,923238,3.71
8995,Huawei,352860,597889,2.47
8996,HP,322950,467747,1.08
8997,Avita,83505,844625,3.45
8998,Lenovo,135264,101178,1.42
8999,Jio,83146,114728,2.11
9000,Primebook,109411,957156,3.38
9001,Zebronics,114962,525329,3.99
9002,ASUS,292553,520429,2.95
9003,Samsung,235842,898656,2.94
9004,Dell,216552,931783,3.54
9005,Infinix,65076,634944,2.15
9006,Dell,247693,157494,1.81
9007,Wings,414130,726725,3.69
9008,Honor,450019,886683,4.74
9009,MSI,173788,555924,4.63
9010,Ultimus,425716,169018,4.09
9011,Honor,261872,547617,3.55
9012,Jio,106062,575305,3.36
9013,Acer,459018,763317,1.22
9014,Colorful,345024,76107,3.68
9015,Avita,360477,74193,2.38
9016,Lenovo,329015,533353,2.22
9017,Wings,593651,688654,4.51
9018,Tecno,491293,261545,3.42
9019,ASUS,531722,519149,2.29
9020,Zebronics,581640,542047,3.96
9021,Gigabyte,539357,141844,3.91
9022,MSI,543152,959561,3.93
9023,iBall,192004,827460,1.19
9024,Avita,126336,247356,4.01
9025,Gigabyte,589639,594218,4.7
9026,Tecno,376236,769343,4.3
9027,Apple,134308,515676,2.93
9028,HP,9233,583234,1.15
9029,MSI,485775,772032,3.86
9030,Colorful,107593,759055,2.54
9031,Chuwi,552878,615294,4.89
9032,Colorful,127191,120688,4.03
9033,Dell,401834,690747,2.59
9034,Microsoft,154830,735034,4.85
9035,Infinix,507524,639672,4.51
9036,Gigabyte,592899,323278,4.15
9037,Ultimus,245094,582359,3.96
9038,Colorful,13827,687194,2.63
9039,Colorful,227848,708786,3.61
9040,iBall,415760,29502,3.25
9041,ASUS,301988,659822,2.48
9042,Gigabyte,384280,567232,3.73
9043,Primebook,26321,494694,4.36
9044,Avita,105332,691950,3.44
9045,Microsoft,172390,623558,4.24
9046,Apple,572001,575276,2.79
9047,Colorful,334834,129411,4.06
9048,Avita,415822,271223,4.86
9049,Tecno,358329,252785,2.23
9050,Lenovo,209537,47710,3.18
9051,Apple,332130,31705,4.42
9052,Huawei,100303,471650,3.65
9053,Wings,329016,321691,4.12
9054,Zebronics,138438,572177,1.01
9055,Microsoft,56987,700275,1.09
9056,Primebook,507318,67668,3.55
9057,LG,580738,713512,1.88
9058,Dell,547044,153336,2.1
9059,Acer,563126,945307,1.04
9060,Microsoft,52142,360636,3.23
9061,Microsoft,596430,632387,1.67
9062,ASUS,434020,676385,3.08
9063,Avita,183685,819159,4.27
9064,Colorful,431871,796232,2.51
9065,MSI,579437,867587,1.17
9066,Fujitsu,466743,473447,2.62
9067,ASUS,544390,866675,1.87
9068,Gigabyte,136473,571610,1.65
9069,HP,98983,422333,4.01
9070,Honor,398665,18977,4.16
9071,Huawei,503465,879331,2.71
9072,Avita,575642,994802,2.91
9073,MSI,55231,100160,1.19
9074,Fujitsu,77654,600766,1.7
9075,Acer,176006,706692,2.06
9076,Chuwi,444321,906430,3.71
9077,Chuwi,461044,819474,4.68
9078,Samsung,79227,376274,3.35
9079,Apple,221254,210281,3.3
9080,Apple,440349,340681,2.73
9081,Gigabyte,554154,782971,2.56
9082,Wings,164633,297637,3.79
9083,Razer,246164,558810,1.66
9084,Samsung,140483,9073,1.58
9085,Ninkear,520669,81728,3.72
9086,HP,278941,385464,4.91
9087,Infinix,434050,888781,3.36
9088,Honor,401804,207421,2.89
9089,Wings,300055,128261,4.53
9090,Primebook,478807,539661,3.51
9091,Tecno,164145,727497,1.82
9092,Apple,222990,446839,4.47
9093,MSI,47164,87826,1.8
9094,MSI,17692,149068,4.37
9095,Dell,486938,257252,4.43
9096,Primebook,472059,591536,2.66
9097,LG,517746,780542,4.72
9098,Ultimus,158381,152223,3.68
9099,Infinix,170582,633259,2.91
9100,Zebronics,102075,739572,2.1
9101,MSI,195251,21158,1.54
9102,iBall,270420,834025,2.63
9103,HP,475717,284460,3.16
9104,Gigabyte,463393,504100,3.66
9105,Jio,59887,769428,3.94
9106,Chuwi,35063,845345,1.93
9107,Ultimus,192899,553950,2.13
9108,Ultimus,67910,842247,1.31
9109,Honor,209828,489851,1.91
9110,Dell,424671,175346,3.02
9111,Dell,364590,83515,4.27
9112,Xiaomi,581694,382361,4.73
9113,Xiaomi,81652,120299,3.86
9114,Walker,436514,816240,1.43
9115,Gigabyte,149662,430889,2.63
9116,Infinix,210250,906360,2.74
9117,Jio,251343,515041,4.53
9118,Apple,366873,457814,1.46
9119,Fujitsu,12734,232865,2.8
9120,Razer,93727,534644,4.05
9121,Dell,272006,124100,1.84
9122,MSI,290699,369930,2.24
9123,Acer,156774,82554,3.71
9124,Dell,535509,937420,3.27
9125,Huawei,385603,259313,2.01
9126,Colorful,64377,144238,4.54
9127,Microsoft,546911,130391,2.1
9128,Acer,315660,921956,2.48
9129,MSI,455354,48990,3.31
9130,Dell,515965,929000,2.27
9131,Colorful,483904,634922,1.56
9132,Walker,595615,102594,2.32
9133,Xiaomi,157843,95444,2.74
9134,Walker,120570,353933,2.67
9135,ASUS,165243,535752,2.19
9136,Apple,585957,50657,2.24
9137,Zebronics,137352,145311,3.17
9138,Colorful,496371,649523,4.74
9139,Tecno,51430,857754,2.84
9140,Microsoft,355326,937494,4.69
9141,MSI,497142,423849,3.18
9142,Jio,185339,136900,1.03
9143,Lenovo,165361,670577,1.35
9144,Tecno,102359,336793,3.98
9145,Gigabyte,271787,229975,2.65
9146,Huawei,249242,798906,3.04
9147,Asus,564982,264410,4.72
9148,AXL,257209,874795,1.92
9149,Zebronics,45500,333402,2.68
9150,Infinix,152382,813369,2.23
9151,Gigabyte,386836,821344,1.14
9152,ASUS,459421,775230,4.34
9153,ASUS,229708,163743,4.2
9154,ASUS,164695,871359,1.73
9155,iBall,471960,385407,4.13
9156,Ninkear,294699,466817,4.01
9157,Xiaomi,142552,475046,2.21
9158,Lenovo,419113,410645,2.74
9159,Honor,485705,382302,3.73
9160,Ninkear,418892,656897,3.48
9161,MSI,487154,277944,3.38
9162,Chuwi,463646,262272,3.94
9163,Microsoft,452905,777470,3.21
9164,Lenovo,348067,406961,4.06
9165,Xiaomi,368506,379297,4.06
9166,Walker,421542,960013,4.87
9167,Xiaomi,507938,203415,2.3
9168,Chuwi,535121,847688,2.57
9169,iBall,86233,728241,4.1
9170,Tecno,334164,838765,2.12
9171,Honor,52030,906262,3.94
9172,Tecno,358250,780313,3.31
9173,Tecno,460335,281566,4.25
9174,iBall,520945,743313,4.72
9175,MSI,292404,800838,4.52
9176,Tecno,583448,524062,4.83
9177,Chuwi,68258,885427,1.94
9178,Wings,180777,517417,4.13
9179,Infinix,487890,497065,4.24
9180,Tecno,287674,741024,2.19
9181,Ninkear,35458,390559,1.84
9182,AXL,199396,263850,3.17
9183,AXL,424241,189851,3.19
9184,Samsung,132922,418193,1.79
9185,Razer,23396,725006,1.67
9186,Acer,233430,437958,3.69
9187,Chuwi,227948,873487,4.42
9188,Jio,10834,924174,2.49
9189,Acer,326419,55688,3.72
9190,Asus,533675,112372,1.0
9191,Fujitsu,465333,644757,4.69
9192,Primebook,419032,464391,1.09
9193,Ninkear,516603,779494,4.36
9194,Lenovo,25164,110716,2.12
9195,Ultimus,437149,666723,4.39
9196,Huawei,599777,974815,3.7
9197,Colorful,194433,83290,3.21
9198,LG,158590,251374,4.28
9199,Jio,327250,870318,1.25
9200,Razer,329071,869705,3.49
9201,iBall,556851,856613,1.89
9202,Lenovo,112009,101738,4.37
9203,iBall,507790,893846,4.92
9204,Lenovo,84302,312051,4.48
9205,MSI,357176,716032,2.96
9206,Ultimus,494413,331638,4.71
9207,Ultimus,321574,516909,2.79
9208,Acer,595227,149001,1.65
9209,Zebronics,28552,262134,2.12
9210,ASUS,407356,624967,4.62
9211,AXL,296930,726030,3.45
9212,Gigabyte,162005,987745,4.13
9213,Ultimus,262730,118646,4.64
9214,AXL,52879,340615,3.68
9215,Colorful,525910,91000,1.84
9216,Gigabyte,441821,772055,1.23
9217,MSI,565355,375238,2.92
9218,Gigabyte,182467,170914,1.31
9219,HP,168609,526698,3.86
9220,Dell,545813,419369,3.72
9221,Samsung,577718,606257,2.13
9222,Gigabyte,284476,384203,1.45
9223,Zebronics,318794,342924,1.38
9224,Fujitsu,591682,821652,1.07
9225,Razer,312124,519252,4.26
9226,Dell,182758,385579,4.1
9227,Colorful,35137,627981,2.68
9228,Acer,425318,702356,4.36
9229,Honor,400826,149882,4.74
9230,Apple,323521,847976,3.7
9231,Infinix,145689,558192,2.66
9232,MSI,350304,255087,2.77
9233,Primebook,561771,188736,2.28
9234,Xiaomi,116330,796384,3.11
9235,Infinix,187259,53029,3.03
9236,Avita,342741,496929,2.04
9237,Infinix,131570,714412,2.72
9238,Apple,57726,378825,3.25
9239,Huawei,579241,197395,1.18
9240,Tecno,570786,693031,1.72
9241,Acer,448728,928215,3.96
